,id,name,brand,base_name,screen_size,pixels_x,pixels_y,screen_surface,touchscreen,cpu,cpu_details,detachable_keyboard,discrete_gpu,gpu,os,os_details,ram,ssd,storage,weight,min_price,max_price,cpu_brand,cpu_type_name,gpu_brand,gpu_type,os_details_2,cpu_details_2,cpu_GHZ,cpu_benchmark,gpu_benchmark,cpu_core,threading,pc_name
295,29409,HP 15.6IN LAPTOP INTEL 4000 2.60GHZ 4GB 500GB DVDRW HDMI BLUETOOTH WINDOWS 10 (RENEWED),HP,HP 15-BS212WM,15.6,1366,768,GLOSSY,0,INTEL CELERON,INTEL CELERON N4000 1.1 GHZ (GEMINI LAKE DUAL-CORE),0.0,0,INTEL UHD 600,WINDOWS,WINDOWS 10 HOME,4,0,500,4.5,194.99,227.98,INTEL,CELERON,INTEL,UHD 600,10 HOME,N4000,1.1,1278.0,345.0,DUAL-CORE,0.0,HP
296,23244,"HP ELITEBOOK 745 G5 14"" LCD NOTEBOOK - AMD RYZEN 7 2700U QUAD-CORE (4 CORE) 2.20 GHZ - 8 GB DDR4 SDRAM - 256 GB SSD - WINDOWS 10",HP,HP ELITEBOOK 745 G5,14.0,1920,1080,MATTE,0,AMD RYZEN 7,AMD RYZEN 7 2700U 2.2 GHZ (QUAD-CORE WITH SIMULTANEOUS MULTI-THREADING),0.0,0,AMD RADEON VEGA 10,WINDOWS,WINDOWS 10 PRO,8,256,256,3.27,623.65,655.89,AMD,RYZEN 7,AMD,RADEON VEGA 10,10 PRO,2700U,2.2,6903.0,1571.0,QUAD-CORE,1.0,HP ELITEBOOK
297,28982,"DELL INSPIRON 15 5000, 2019 FLAGSHIP 15.6Â FHD TOUCHSCREENÂ LAPTOP, INTEL 4-CORE I5-8265U, 12G RAM, 16GB OPTANE MEMORY, 1TB HDD, BT4.1 BACKLIT KEYBOARD FINGERPRINT READER MAXXAUDIOÂ WIN 10",DELL,DELL INSPIRON 5584,15.6,1920,1080,GLOSSY,1,INTEL CORE I5,INTEL CORE I5-8265U 1.6 GHZ (8TH GEN WHISKEY LAKE QUAD-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 HOME,12,0,1000,4.3,596.0,619.0,INTEL,CORE I5,INTEL,UHD 620,10 HOME,8265U,1.6,6068.0,888.0,QUAD-CORE,1.0,DELL INSPIRON
298,26137,"2018 LENOVO BUSINESS LAPTOP PC 15.6"" ANTI-GLARE TOUCHSCREEN INTEL 8TH GEN I7-8550U QUAD-CORE PROCESSOR 12GB DDR4 RAM 1TB HDD DVD-RW WEBCAM HDMI DOLBY AUDIO WINDOWS 10",LENOVO,LENOVO,15.6,1366,768,GLOSSY,1,INTEL CORE I7,INTEL CORE I7-8550U 1.8 GHZ (8TH GEN KABY LAKE R QUAD-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 HOME,12,0,1000,4.83,689.0,689.0,INTEL,CORE I7,INTEL,UHD 620,10 HOME,8550U,1.8,6134.0,888.0,QUAD-CORE,1.0,LENOVO
299,11092,"ACER CLOUDBOOK 14, 14-INCH, CELERON N3050, WIN 10, OFFICE 365 PERSONAL-1 YEAR, 2GB DDR3L, 32GB, AO1-431-C3TM",ACER,ACER ASPIRE ONE CLOUDBOOK AO1-431-C3TM,14.0,1366,768,MATTE,0,INTEL CELERON,INTEL CELERON N3050 1.6 GHZ (BRASWELL DUAL-CORE),0.0,0,INTEL HD,WINDOWS,WINDOWS 10,2,32,32,3.53,229.99,229.99,INTEL,CELERON,INTEL,HD,10,N3050,1.6,672.0,10.0,DUAL-CORE,0.0,ACER ASPIRE ONE CLOUDBOOK
300,11539,"LENOVO PREMIUM BUILT HIGH PERFORMANCE 15.6 INCH HD LAPTOP (INTEL CELERON PROCESSOR 4GB RAM 500GB HDD, DVD RW, BLUETOOTH, WEBCAM, WIFI, HDMI, WINDOWS 10 ) - BLACK",LENOVO,LENOVO IDEAPAD 100,15.6,1366,768,NAN,0,INTEL CELERON,INTEL CELERON N3060 1.6 GHZ (BRASWELL DUAL-CORE),0.0,0,INTEL HD 400,WINDOWS,WINDOWS 10,4,0,500,4.31,309.99,309.99,INTEL,CELERON,INTEL,HD 400,10,N3060,1.6,759.0,329.0,DUAL-CORE,0.0,LENOVO IDEAPAD
301,18512,"APPLE MACBOOK AIR (13-INCH, 8GB RAM, 128GB SSD STORAGE) - SILVER",APPLE,APPLE MACBOOK AIR 2017 (MQD32LL/A),13.3,1440,900,GLOSSY,0,INTEL CORE I5,INTEL CORE I5-5350U 1.8 GHZ (5TH GEN BROADWELL DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 6000,MACOS,MACOS SIERRA,8,128,128,2.96,749.99,749.99,INTEL,CORE I5,INTEL,HD 6000,SIERRA,5350U,1.8,2559.0,829.0,DUAL-CORE,1.0,APPLE MACBOOK AIR
302,14445,"DELL INSPIRON 14"" HIGH PERFORMANCE LAPTOP PC INTEL CELERON PROCESSOR 2GB MEMORY 32GB HARD DRIVE HDMI BLUETOOTH WIFI WEBCAM MAXXAUDIO WINDOW 10-BLACK",DELL,DELL INSPIRON 14,14.0,1366,768,GLOSSY,0,INTEL CELERON,INTEL CELERON N3050 1.6 GHZ (BRASWELL DUAL-CORE),0.0,0,INTEL HD,WINDOWS,WINDOWS 10,2,32,32,3.9,249.99,249.99,INTEL,CELERON,INTEL,HD,10,N3050,1.6,672.0,10.0,DUAL-CORE,0.0,DELL INSPIRON
303,27250,"LENOVO LEGION Y7000 GAMING LAPTOP, 15.6"" FHD IPS ANTI-GLARE LAPTOP (INTEL CORE I7-8750H PROCESSOR, NVIDIA GTX 1060, 16 GB DDR4, 1 TB HDD + 128 GB PCIE SSD, WINDOWS 10 HOME) 81LF0001US, BLACK",LENOVO,LENOVO LEGION Y7000,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-8750H 2.2 GHZ (8TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1060,WINDOWS,WINDOWS 10 HOME,16,128,1128,5.17,1129.0,1129.0,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1060,10 HOME,8750H,2.2,10418.0,10210.0,HEXA-CORE,1.0,LENOVO LEGION
304,30516,"MSI GF75 THIN 9SC-278 17.3"" 120HZ FHD GAMING LAPTOP, INTEL CORE I7-9750H, NVIDIA GTX 1650, 16GB, 512GB NVME SSD, WIN10",MSI,MSI GF75 THIN 9SC,17.3,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-9750H 2.6 GHZ (9TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1650,WINDOWS,WINDOWS 10 HOME,16,512,512,4.85,899.99,1022.0,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1650,10 HOME,9750H,2.6,11636.0,7868.0,HEXA-CORE,1.0,MSI
305,17746,HP 15.6 INCH HD HIGH PERFORMANCE LAPTOP PC | AMD A6-7310 | AMD RADEON R4 | 8GB RAM | 500GB HDD | DVD RW | WIFI | WEBCAM | ETHERNET | WINDOWS 10 | BLACK,HP,HP 15,15.6,1366,768,GLOSSY,0,AMD A6,AMD A6-7310 2.0 GHZ (PUMA+ QUAD-CORE),0.0,0,AMD RADEON R4,WINDOWS,WINDOWS 10,8,0,500,4.74,499.0,499.0,AMD,A6,AMD,RADEON R4,10,7310,2.0,2076.0,346.0,QUAD-CORE,0.0,HP
306,21222,"DELL LATITUDE E7440 14.1IN HD BUSINESS LAPTOP COMPUTER, INTEL CORE I5-4200U UP TO 2.6GHZ, 8GB RAM, 128GB SSD, USB 3.0, BLUETOOTH 4.0, HDMI, WIFI, WINDOWS 10 PROFESSIONAL (RENEWED)",DELL,DELL LATITUDE E7440,14.0,1366,768,MATTE,0,INTEL CORE I5,INTEL CORE I5-4200U 1.6 GHZ (4TH GEN HASWELL DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 4400,WINDOWS,WINDOWS 10 PRO,8,128,128,3.7,226.0,243.0,INTEL,CORE I5,INTEL,HD 4400,10 PRO,4200U,1.6,2325.0,530.0,DUAL-CORE,1.0,DELL LATITUDE
307,29844,"LENOVO 100E CHROMEBOOK 2ND GEN LAPTOP, 11.6"" HD (1366 X 768) DISPLAY, MEDIATEK MT8173C PROCESSOR, 4GB LPDDR3 RAM, 16GB EMMC TLC SSD, POWERVR GX6250, CHROME OS, 81QB000AUS, BLACK",LENOVO,LENOVO 100E CHROMEBOOK (2ND GENERATION),11.6,1366,768,MATTE,0,MEDIATEK,MEDIATEK MT8173C 2.1 GHZ (QUAD-CORE),0.0,0,IMAGINATION POWERVR GX6250,CHROME OS,CHROME OS,4,16,16,2.68,119.98,125.9,MEDIATEK,,IMAGINATION,POWERVR GX6250,CHROME OS,MT8173C,2.1,,,QUAD-CORE,0.0,LENOVO
308,26097,"LG GRAM THIN AND LIGHT LAPTOP - 17""  (2560 X 1600) IPS DISPLAY, INTEL 8TH GEN CORE I7, 16GB RAM, 512GB SSD, UP TO 19.5 HOUR BATTERY, THUNDERBOLT 3 - 17Z990-R.AAS8U1 (2019), DARK SILVER",LG,LG GRAM,17.0,2560,1600,GLOSSY,0,INTEL CORE I7,INTEL CORE I7-8565U 1.8 GHZ (8TH GEN WHISKEY LAKE QUAD-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 HOME,16,512,512,2.95,1344.0,1479.0,INTEL,CORE I7,INTEL,UHD 620,10 HOME,8565U,1.8,6777.0,888.0,QUAD-CORE,1.0,LG GRAM
309,18829,"ASUS VIVOBOOK F510UA 15.6Â€ FULL HD NANOEDGE LAPTOP, INTEL CORE I5-8250U PROCESSOR, 8GB DDR4 RAM, 1TB HDD, USB-C, FINGERPRINT, WINDOWS 10 HOME - F510UA-AH51, STAR GRAY",ASUS,ASUS VIVOBOOK F510UA,15.6,1920,1080,MATTE,0,INTEL CORE I5,INTEL CORE I5-8250U 1.6 GHZ (8TH GEN QUAD-CORE KABY LAKE R WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 HOME,8,0,1000,3.7,799.99,799.99,INTEL,CORE I5,INTEL,UHD 620,10 HOME,8250U,1.6,6372.0,888.0,QUAD-CORE,1.0,ASUS VIVOBOOK
310,6758,"DELL LATITUDE E6420 14.1-INCH LAPTOP (INTEL CORE I5 2.5GHZ WITH 3.2G TURBO FREQUENCY, 4G RAM, 128G SSD, WINDOWS 10 PROFESSIONAL 64-BIT) (RENEWED)",DELL,DELL LATITUDE E6420,14.0,1366,768,MATTE,0,INTEL CORE I5,NAN,NAN,0,INTEL HD 3000,NAN,NAN,4,128,128,4.56,175.99,189.97,INTEL,CORE I5,INTEL,HD 3000,NAN,,,,258.0,,0.0,DELL LATITUDE
311,9938,"ASUS C300SA-DS02 CHROMEBOOK 13.3"" HD (1366768) WITH 16GB STORAGE & 4GB RAM (BLACK)",ASUS,ASUS C300SA,13.3,1366,768,MATTE,0,INTEL CELERON,INTEL CELERON N3060 1.6 GHZ (BRASWELL DUAL-CORE),0.0,0,INTEL HD,CHROME OS,CHROME OS,4,16,16,2.98,229.99,229.99,INTEL,CELERON,INTEL,HD,CHROME OS,N3060,1.6,759.0,10.0,DUAL-CORE,0.0,ASUS
312,9056,"HP CHROMEBOOK 11 G4 11.6 INCH LAPTOP (INTEL N2840 DUAL-CORE, 2GB RAM, 16GB FLASH SSD, CHROME OS), BLACK",HP,HP CHROMEBOOK 11 G4,11.6,1366,768,MATTE,0,INTEL CELERON,INTEL CELERON N2840 2.16 GHZ (BAY TRAIL DUAL-CORE),0.0,0,INTEL HD,CHROME OS,CHROME OS,2,16,16,2.83,178.85,178.85,INTEL,CELERON,INTEL,HD,CHROME OS,N2840,2.16,618.0,10.0,DUAL-CORE,0.0,HP CHROMEBOOK
313,28642,"NEW LENOVO 130S 11.6"" HD LAPTOP, INTEL CELERON (2 CORE) N4000 1.1GHZ UP TO 2.6GHZ, 4GB MEMORY, 64GB SSD, WEBCAM, BLUETOOTH, HDMI, USB 3.1, WINDOWS 10, OFFICE 365 PERSONAL 1-YEAR INCLUDED",LENOVO,LENOVO IDEAPAD 130S,11.6,1366,768,MATTE,0,INTEL CELERON,INTEL CELERON N4000 1.1 GHZ (GEMINI LAKE DUAL-CORE),0.0,0,INTEL UHD 600,WINDOWS,WINDOWS 10 HOME,4,64,64,2.54,189.05,209.88,INTEL,CELERON,INTEL,UHD 600,10 HOME,N4000,1.1,1278.0,345.0,DUAL-CORE,0.0,LENOVO IDEAPAD
314,28975,"2018 FLAGSHIP DELL INSPIRON 11.6"" HDÂ CHROMEBOOK, INTEL DUAL-CORE CELERON N3060 UP TO 2.48GHZ, 4GBÂ RAM 16GB SSD HDMI USB BLUETOOTHÂ 802.11AC HD WEBCAM CHROME OS",DELL,DELL CHROMEBOOK,11.6,1366,768,NAN,0,INTEL CELERON,INTEL CELERON N3060 1.6 GHZ (BRASWELL DUAL-CORE),0.0,0,INTEL HD 400,CHROME OS,CHROME OS,4,16,16,3.09,140.0,156.99,INTEL,CELERON,INTEL,HD 400,CHROME OS,N3060,1.6,759.0,329.0,DUAL-CORE,0.0,DELL CHROMEBOOK
315,26956,"ASUS CHROMEBOOK FLIP C434 2 IN 1 LAPTOP, 14"" TOUCHSCREEN FHD 4-WAY NANOEDGE, INTEL CORE M3-8100Y PROCESSOR, 4GB RAM, 64GB EMMC STORAGE, ALL-METAL BODY, BACKLIT KB, SILVER, CHROME OS, C434TA-DSM4T",ASUS,ASUS CHROMEBOOK FLIP C434TA,14.0,1920,1080,GLOSSY,1,INTEL CORE M3,INTEL CORE M3-8100Y 1.1 GHZ (8TH GEN AMBER LAKE Y DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 615,CHROME OS,CHROME OS,4,64,64,3.19,482.9,489.79,INTEL,CORE M3,INTEL,UHD 615,CHROME OS,8100Y,1.1,2995.0,835.0,DUAL-CORE,1.0,ASUS CHROMEBOOK FLIP
316,29201,"ACER ASPIRE 7 CASUAL GAMING LAPTOP, 15.6"" FULL HD IPS DISPLAY, INTEL 6-CORE I7-8750H, NVIDIA GEFORCE GTX 1050TI 4GB, 8GB DDR4, 128GB SSD + 1TB HDD, FINGERPRINT READER, WINDOWS 10 64BIT, A715-72G-71CT",ACER,ACER ASPIRE 7 A715-72G,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-8750H 2.2 GHZ (8TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1050 TI,WINDOWS,WINDOWS 10 HOME,8,128,1128,5.29,834.93,834.95,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1050 TI,10 HOME,8750H,2.2,10418.0,6657.0,HEXA-CORE,1.0,ACER ASPIRE
317,20089,"DELL LAPTOP - 7TH GEN INTEL CORE I5, GTX 1060 6GB GRAPHICS, 8GB MEMORY, 128GB SSD + 1TB HDD, 15.6"", MATTE BLACK",DELL,DELL INSPIRON 7577,15.6,1920,1080,MATTE,0,INTEL CORE I5,INTEL CORE I5-7300HQ 2.5 GHZ (7TH GEN KABY LAKE QUAD-CORE),0.0,1,NVIDIA GEFORCE GTX 1060,WINDOWS,WINDOWS 10 HOME,8,128,1128,6.28,819.0,909.0,INTEL,CORE I5,NVIDIA,GEFORCE GTX 1060,10 HOME,7300HQ,2.5,5260.0,10210.0,QUAD-CORE,0.0,DELL INSPIRON
318,29631,"SAGER NP7876 17.3 INCHES THIN BEZEL FHD 144HZ GAMING LAPTOP, INTEL CORE I7-9750H, RTX 2060 6GB DDR6, 32GB RAM, 500GB NVME SSD 1TB HDD, WINDOWS 10 HOME",OTHER,SAGER NP7876,17.3,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-9750H 2.6 GHZ (9TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE RTX 2060,WINDOWS,WINDOWS 10 HOME,32,500,1500,5.9,1399.0,1499.0,INTEL,CORE I7,NVIDIA,GEFORCE RTX 2060,10 HOME,9750H,2.6,11636.0,15156.0,HEXA-CORE,1.0,SAGER
319,29403,"ASUS CHROMEBOOK C425 CLAMSHELL LAPTOP, 14"" FHD 4-WAY NANOEDGE, INTEL CORE M3-8100Y PROCESSOR, 8GB RAM, 64GB EMMC STORAGE, BACKLIT KB, SILVER, CHROME OS, C425TA-DH384",ASUS,ASUS CHROMEBOOK C425TA,14.0,1920,1080,MATTE,0,INTEL CORE M3,INTEL CORE M3-8100Y 1.1 GHZ (8TH GEN AMBER LAKE Y DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 615,CHROME OS,CHROME OS,8,64,64,2.93,369.99,429.97,INTEL,CORE M3,INTEL,UHD 615,CHROME OS,8100Y,1.1,2995.0,835.0,DUAL-CORE,1.0,ASUS CHROMEBOOK
320,20284,"DELL XPS9360-1718SLV 13.3"" LAPTOP (7TH GEN INTEL CORE I5, 8GB RAM, 128 GB SSD) MACHINED ALUMINUM DISPLAY BACK & BASE IN SILVER",DELL,DELL XPS 13 9360,13.3,1920,1080,GLOSSY,1,INTEL CORE I5,INTEL CORE I5-7200U 2.5 GHZ (7TH GEN KABY LAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 620,WINDOWS,WINDOWS 10 HOME,8,128,128,2.9,799.0,799.0,INTEL,CORE I5,INTEL,HD 620,10 HOME,7200U,2.5,3522.0,888.0,DUAL-CORE,1.0,DELL XPS
321,25061,"APPLE MACBOOK AIR MD711LL/B 11.6IN WIDESCREEN LED BACKLIT HD LAPTOP, INTEL DUAL-CORE I5 UP TO 2.7GHZ, 4GB RAM, 128GB SSD, HD CAMERA, USB 3.0, 802.11AC, BLUETOOTH, MAC OS X (RENEWED)",APPLE,APPLE MACBOOK AIR 2014,11.6,1366,768,GLOSSY,0,INTEL CORE I5,INTEL CORE I5-4260U 1.4 GHZ (4TH GEN HASWELL DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 5000,MACOS,OS X MAVERICKS,4,128,128,2.38,339.99,399.0,INTEL,CORE I5,INTEL,HD 5000,MAVERICKS,4260U,1.4,2440.0,684.0,DUAL-CORE,1.0,APPLE MACBOOK AIR
322,23606,"ACER NITRO 5 15.6 INCH (INTEL CORE I5-7300HQ 2.50GHZ, 8GB DDR4 , 256GB SSD,RED BACKLIT KEYBOARD, WIFI, WINDOWS 10)",ACER,ACER NITRO 5,15.6,1920,1080,MATTE,0,INTEL CORE I5,INTEL CORE I5-7300HQ 2.5 GHZ (7TH GEN KABY LAKE QUAD-CORE),0.0,1,NVIDIA GEFORCE GTX 1050 TI,WINDOWS,WINDOWS 10 HOME,8,256,256,5.95,705.98,748.0,INTEL,CORE I5,NVIDIA,GEFORCE GTX 1050 TI,10 HOME,7300HQ,2.5,5260.0,6657.0,QUAD-CORE,0.0,ACER NITRO
323,16465,"MICROSOFT SURFACE PRO (5TH GEN) (INTEL CORE I5, 8GB RAM, 256GB)",MICROSOFT,MICROSOFT SURFACE PRO (5TH GENERATION),12.3,2736,1824,GLOSSY,1,INTEL CORE I5,INTEL CORE I5-7300U 2.6 GHZ (7TH GEN KABY LAKE DUAL-CORE),0.0,0,INTEL HD 620,WINDOWS,WINDOWS 10,8,256,256,1.7,734.99,740.0,INTEL,CORE I5,INTEL,HD 620,10,7300U,2.6,3780.0,888.0,DUAL-CORE,0.0,MICROSOFT SURFACE PRO
324,30998,"MSI GF63 THIN 9RCX-818 15.6"" GAMING LAPTOP, THIN BEZEL, INTEL CORE I7-9750H, NVIDIA GEFORCE GTX 1050 TI, 8GB, 256GB NVME SSD",MSI,MSI GF63 THIN 9RCX,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-9750H 2.6 GHZ (9TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1050 TI,WINDOWS,WINDOWS 10 HOME,8,256,256,4.1,649.0,848.0,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1050 TI,10 HOME,9750H,2.6,11636.0,6657.0,HEXA-CORE,1.0,MSI
325,25262,"EVOO EV-C-125-3-SL 12.5"" HD ULTRA SLIM LAPTOP, INTEL CELERON QUAD CORE CPU, 3GB RAM, 32GB STORAGE, FINGERPRINT SCANNER, SILVER",OTHER,EVOO EV-C-125-3-SL,12.5,1366,768,NAN,0,INTEL CELERON,INTEL CELERON 1.44 GHZ (APOLLO LAKE QUAD-CORE),0.0,0,INTEL HD 4000,WINDOWS,WINDOWS 10 HOME,3,32,32,2.42,165.05,165.05,INTEL,CELERON,INTEL,HD 4000,10 HOME,CELERON,1.44,112.0,329.0,QUAD-CORE,0.0,EVOO
326,27417,"ASUS ROG ZEPHYRUS S GX701 (2019) GAMING LAPTOP, 17.3Â€ 144HZ PANTONE VALIDATED FULL HD IPS, GEFORCE RTX 2070, INTEL CORE I7-9750H, 16GB DDR4, 1TB PCIE NVME SSD HYPER DRIVE, WINDOWS 10 HOME",ASUS,ASUS ROG ZEPHYRUS GX701GW,17.3,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-9750H 2.6 GHZ (9TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE RTX 2070,WINDOWS,WINDOWS 10 HOME,16,1000,1000,5.73,2299.97,2499.97,INTEL,CORE I7,NVIDIA,GEFORCE RTX 2070,10 HOME,9750H,2.6,11636.0,16632.0,HEXA-CORE,1.0,ASUS ROG ZEPHYRUS
327,17473,"HP 15.6"" HD TOUCHSCREEN LAPTOP COMPUTER PC, 7TH GEN INTEL KABY LAKE DUAL CORE I5-7200U 2.5GHZ CPU, 8GB DDR4 RAM, 1TB HDD, DVDRW, USB 3.1, HDMI, WIFI, WEBCAM, RJ-45, WINDOWS 10 HOME",HP,HP 15-AY103DX,15.6,1366,768,GLOSSY,1,INTEL CORE I5,INTEL CORE I5-7200U 2.5 GHZ (7TH GEN KABY LAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 620,WINDOWS,WINDOWS 10,8,0,1000,4.73,498.56,520.0,INTEL,CORE I5,INTEL,HD 620,10,7200U,2.5,3522.0,888.0,DUAL-CORE,1.0,HP
328,31197,"PROSTAR NH58RAQ 15.6 INCHES FHD IPS, INTEL I7-9750H, NVIDIA GTX 1650, 32GB 2666MHZ DDR4, 500GB NVME SSD, 1TB SSD, WINDOWS 10 HOME, SLIM BEZEL GAMING LAPTOP, 1-YEAR WARRANTY",OTHER,PROSTAR NH58RAQ,15.6,1920,1080,MATTE,0,INTEL CORE I7,INTEL CORE I7-9750H 2.6 GHZ (9TH GEN COFFEE LAKE HEXA-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE GTX 1650,WINDOWS,WINDOWS 10 HOME,32,500,1500,4.85,1319.0,1319.0,INTEL,CORE I7,NVIDIA,GEFORCE GTX 1650,10 HOME,9750H,2.6,11636.0,7868.0,HEXA-CORE,1.0,PROSTAR
329,18832,"DELL I3567-5185BLK-PUS INSPIRON, 15.6"" LAPTOP, (7TH GEN CORE I5 (UP TO 3.10 GHZ), 8GB, 1TB HDD) INTEL HD GRAPHICS 620, BLACK",DELL,DELL INSPIRON I3567,15.6,1366,768,GLOSSY,0,INTEL CORE I5,INTEL CORE I5-7200U 2.5 GHZ (7TH GEN KABY LAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 620,WINDOWS,WINDOWS 10 HOME,8,0,1000,4.95,498.0,498.0,INTEL,CORE I5,INTEL,HD 620,10 HOME,7200U,2.5,3522.0,888.0,DUAL-CORE,1.0,DELL INSPIRON
330,28646,"2019 DELL INSPIRON 15 5000 5570 15.6"" FULL HD TOUCHSCREEN (1920X1080) LAPTOP (INTEL QUAD-CORE I5-8250U, 16GB DDR4, 500GB M.2 SSD+1TB HDD) HDMI, 802.11 AC WIFI, ETHERNET, BLUETOOTH, WINDOWS 10",DELL,DELL INSPIRON 5570,15.6,1920,1080,GLOSSY,1,INTEL CORE I5,INTEL CORE I5-8250U 1.6 GHZ (8TH GEN KABY LAKE R QUAD-CORE WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 HOME,16,512,1512,4.8,661.0,675.0,INTEL,CORE I5,INTEL,UHD 620,10 HOME,8250U,1.6,6372.0,888.0,QUAD-CORE,1.0,DELL INSPIRON
331,22980,MICROSOFT SURFACE BOOK 1TB I7 16GB W/GPU 2YN-00001,MICROSOFT,MICROSOFT SURFACE BOOK,13.5,3000,2000,GLOSSY,1,INTEL CORE I7,INTEL CORE I7-6600U 2.6 GHZ (6TH GEN SKYLAKE DUAL-CORE WITH HYPER-THREADING),1.0,1,NVIDIA GEFORCE,WINDOWS,WINDOWS 10 PRO,16,1000,1000,3.34,1299.81,1300.0,INTEL,CORE I7,NVIDIA,GEFORCE,10 PRO,6600U,2.6,3807.0,3.0,DUAL-CORE,1.0,MICROSOFT SURFACE BOOK
332,19857,"HP FLAGSHIP 15.6 15-AY191MS HD TOUCHSCREEN SIGNATURE LAPTOP (INTEL CORE I3-7100U 2.40 GHZ, 8 GB DDR4 MEMORY, 1 TB HDD, DVD BURNER, HDMI, HD WEBCAM, BLUETOOTH, WIN 10)",HP,HP 15-AY191MS,15.6,1366,768,GLOSSY,1,INTEL CORE I3,INTEL CORE I3-7100U 2.4 GHZ (7TH GEN KABY LAKE DUAL-CORE WITH HYPER-THREADING),0.0,0,INTEL HD 620,WINDOWS,WINDOWS 10 HOME,8,0,1000,4.6,497.88,519.0,INTEL,CORE I3,INTEL,HD 620,10 HOME,7100U,2.4,2806.0,888.0,DUAL-CORE,1.0,HP
333,20286,"MICROSOFT SURFACE BOOK PA9-00001 LAPTOP (WINDOWS 10 PRO 64-BIT, INTEL CORE I7, 13.5"" LCD SCREEN, STORAGE: 1 TB, RAM: 16 GB) BLACK/SILVER",MICROSOFT,MICROSOFT SURFACE BOOK,13.5,3000,2000,GLOSSY,1,INTEL CORE I7,INTEL CORE I7-6600U 2.6 GHZ (6TH GEN SKYLAKE DUAL-CORE WITH HYPER-THREADING),0.0,1,NVIDIA GEFORCE 940M,WINDOWS,WINDOWS 10 PRO,16,1000,1000,3.34,1329.0,1428.81,INTEL,CORE I7,NVIDIA,GEFORCE 940M,10 PRO,6600U,2.6,3807.0,1048.0,DUAL-CORE,1.0,MICROSOFT SURFACE BOOK
334,24431,"ASUS VIVOBOOK S ULTRA THIN AND PORTABLE LAPTOP, INTEL CORE I5-8250U PROCESSOR, 8GB DDR4 RAM, 256GB SSD, 15.6Â€ FHD WIDEVIEW DISPLAY, ASUS NANOEDGE BEZEL, S510UA-DS51",ASUS,ASUS VIVOBOOK S510UA,15.6,1920,1080,MATTE,0,INTEL CORE I5,INTEL CORE I5-8250U 1.6 GHZ (8TH GEN QUAD-CORE KABY LAKE R WITH HYPER-THREADING),0.0,0,INTEL UHD 620,WINDOWS,WINDOWS 10 HOME,8,256,256,3.7,535.0,588.0,INTEL,CORE I5,INTEL,UHD 620,10 HOME,8250U,1.6,6372.0,888.0,QUAD-CORE,1.0,ASUS VIVOBOOK
