,base_name,brand,cpu_GHZ,cpu_benchmark,cpu_brand,cpu_core,cpu_type_name,detachable_keyboard,discrete_gpu,gpu,gpu_benchmark,gpu_brand,gpu_type,id,max_price,min_price,os_details,pc_name,pixels_x,ram,screen_size,screen_surface,ssd,storage,threading,touchscreen,weight
36,ACER CHROMEBOOK 11,ACER,2.16,618.0,INTEL,DUAL-CORE,CELERON,0.0,0,INTEL HD,10.0,INTEL,HD,19312,,,CHROME OS,ACER CHROMEBOOK,1366.0,4,11.6,MATTE,16,16,0.0,0,2.43
37,ASUS TUF GAMING FX504,ASUS,2.2,10418.0,INTEL,HEXA-CORE,CORE I7,0.0,1,NVIDIA GEFORCE GTX 1050 TI,6657.0,NVIDIA,GEFORCE GTX 1050 TI,25260,,,WINDOWS 10 HOME,ASUS TUF GAMING,1920.0,8,15.6,MATTE,256,256,1.0,0,5.07
38,MSI GV62 8RD,MSI,2.3,7584.0,INTEL,QUAD-CORE,CORE I5,0.0,1,NVIDIA GEFORCE GTX 1050 TI,6657.0,NVIDIA,GEFORCE GTX 1050 TI,28220,,,WINDOWS 10 HOME,MSI,1920.0,8,15.6,MATTE,256,256,1.0,0,4.85
39,DELL INSPIRON I3558,DELL,2.1,1936.0,INTEL,DUAL-CORE,CORE I3,0.0,0,INTEL HD 5500,568.0,INTEL,HD 5500,10550,,,WINDOWS 10,DELL INSPIRON,1366.0,4,15.6,GLOSSY,0,500,1.0,0,4.85
40,APPLE MACBOOK PRO 2011,APPLE,2.4,1932.0,INTEL,DUAL-CORE,CORE I5,0.0,0,INTEL HD 3000,258.0,INTEL,HD 3000,27583,,,OS X LION,APPLE MACBOOK PRO,1280.0,4,13.3,GLOSSY,0,500,1.0,0,4.5
41,DELL XPS13,DELL,2.2,2546.0,INTEL,DUAL-CORE,CORE I5,0.0,0,INTEL HD GRAPHICS 5500,568.0,INTEL,HD GRAPHICS 5500,6341,,,WINDOWS 8.1,DELL,1920.0,4,13.3,GLOSSY,128,128,1.0,0,2.6
42,MSI GS65 STEALTH THIN,MSI,2.2,10418.0,INTEL,HEXA-CORE,CORE I7,0.0,1,NVIDIA GEFORCE GTX 1070,13557.0,NVIDIA,GEFORCE GTX 1070,26128,,,WINDOWS 10 PRO,MSI,1920.0,32,15.6,MATTE,512,512,1.0,0,4.14
43,MICROSOFT SURFACE LAPTOP 2,MICROSOFT,1.6,6372.0,INTEL,QUAD-CORE,CORE I5,0.0,0,INTEL UHD 620,888.0,INTEL,UHD 620,25062,,,WINDOWS 10 HOME,MICROSOFT SURFACE LAPTOP,2256.0,8,13.5,GLOSSY,256,256,1.0,1,2.76
44,ASUS VIVOBOOK K570UD,ASUS,1.8,6134.0,INTEL,QUAD-CORE,CORE I7,0.0,1,NVIDIA GEFORCE GTX 1050,5595.0,NVIDIA,GEFORCE GTX 1050,23817,,,WINDOWS 10 HOME,ASUS VIVOBOOK,1920.0,16,15.6,MATTE,256,1256,1.0,0,4.2
45,ASUS ZENBOOK UX330UA,ASUS,1.6,6372.0,INTEL,QUAD-CORE,CORE I5,0.0,0,INTEL UHD 620,888.0,INTEL,UHD 620,19840,,,WINDOWS 10 HOME,ASUS ZENBOOK,1920.0,8,13.3,MATTE,256,256,1.0,0,2.64
46,APPLE MACBOOK AIR 2013,APPLE,1.3,2293.0,INTEL,DUAL-CORE,CORE I5,0.0,0,INTEL HD 5000,684.0,INTEL,HD 5000,11094,,,OS X MOUNTAIN LION,APPLE MACBOOK AIR,1440.0,4,13.3,GLOSSY,128,128,1.0,0,2.96
47,HP STREAM 14-AX,HP,1.6,759.0,INTEL,DUAL-CORE,CELERON,0.0,0,INTEL HD 400,329.0,INTEL,HD 400,10683,,,WINDOWS 10,HP STREAM,1366.0,4,14.0,GLOSSY,32,32,0.0,0,3.17
48,ASUS ROG STRIX SCAR III G531GW,ASUS,2.6,11636.0,INTEL,HEXA-CORE,CORE I7,0.0,1,NVIDIA GEFORCE RTX 2070,16632.0,NVIDIA,GEFORCE RTX 2070,29850,,,WINDOWS 10 PRO,ASUS ROG STRIX SCAR III,1920.0,16,15.6,MATTE,512,1512,1.0,0,5.66
49,LENOVO IDEAPAD,LENOVO,2.7,2741.0,AMD,QUAD-CORE,A12,0.0,0,AMD RADEON R7,551.0,AMD,RADEON R7,26117,,,WINDOWS 10 HOME,LENOVO IDEAPAD,1366.0,8,15.6,MATTE,0,1000,0.0,0,4.85
50,SAGER NP8957,OTHER,2.6,11636.0,INTEL,HEXA-CORE,CORE I7,0.0,1,NVIDIA GEFORCE RTX 2070,16632.0,NVIDIA,GEFORCE RTX 2070,30071,,,WINDOWS 10 HOME,SAGER,1920.0,16,15.6,MATTE,500,500,1.0,0,4.6
51,HP 15-BA009DX,HP,2.0,2076.0,AMD,QUAD-CORE,A6,0.0,0,AMD RADEON R4,346.0,AMD,RADEON R4,11530,,,WINDOWS 10,HP,1366.0,4,15.6,GLOSSY,0,500,0.0,0,4.74
52,LENOVO THINKPAD E580,LENOVO,1.8,6134.0,INTEL,QUAD-CORE,CORE I7,0.0,0,INTEL UHD 620,888.0,INTEL,UHD 620,26123,,,WINDOWS 10 PRO,LENOVO THINKPAD,1920.0,16,15.6,MATTE,1000,1000,1.0,0,4.7
53,DELL INSPIRON 7567,DELL,2.5,5260.0,INTEL,QUAD-CORE,CORE I5,0.0,1,NVIDIA GEFORCE GTX 1050,5595.0,NVIDIA,GEFORCE GTX 1050,20497,,,WINDOWS 10 HOME,DELL INSPIRON,1920.0,8,15.6,MATTE,0,1000,0.0,0,5.78
54,LENOVO 300E,LENOVO,1.1,1842.0,INTEL,QUAD-CORE,CELERON,0.0,0,INTEL HD 500,317.0,INTEL,HD 500,28641,,,WINDOWS 10 PRO,LENOVO,1366.0,4,11.6,GLOSSY,64,64,0.0,1,3.19
55,HP SPECTRE X360,HP,1.8,6134.0,INTEL,QUAD-CORE,CORE I7,0.0,1,NVIDIA GEFORCE MX150,2387.0,NVIDIA,GEFORCE MX150,22370,,,WINDOWS 10 HOME,HP SPECTRE,3840.0,16,15.6,GLOSSY,512,512,1.0,1,4.4
56,HP PAVILION,HP,2.6,1274.0,AMD,DUAL-CORE,A6,0.0,0,AMD RADEON R4,346.0,AMD,RADEON R4,25269,,,WINDOWS 10 HOME,HP PAVILION,1366.0,4,15.6,GLOSSY,0,1000,0.0,0,4.61
57,LENOVO THINKPAD YOGA 11E (3RD GEN),LENOVO,1.6,1294.0,INTEL,QUAD-CORE,CELERON,0.0,0,INTEL HD 400,329.0,INTEL,HD 400,14891,,,WINDOWS 10,LENOVO THINKPAD YOGA,1366.0,4,11.6,GLOSSY,128,128,0.0,1,3.5
58,LENOVO THINKPAD X1 YOGA (20FQ000QUS),LENOVO,2.5,3369.0,INTEL,DUAL-CORE,CORE I7,0.0,0,INTEL HD 520,864.0,INTEL,HD 520,16237,,,WINDOWS 10,LENOVO THINKPAD,2560.0,8,14.0,GLOSSY,512,512,1.0,1,3.0
59,HP CHROMEBOOK 11 G4,HP,2.16,618.0,INTEL,DUAL-CORE,CELERON,0.0,0,INTEL HD,10.0,INTEL,HD,10366,,,CHROME OS,HP CHROMEBOOK,1366.0,4,11.6,MATTE,16,16,0.0,0,2.83
60,LENOVO IDEAPAD 120S,LENOVO,1.1,1123.0,INTEL,DUAL-CORE,CELERON,0.0,0,INTEL HD 500,317.0,INTEL,HD 500,26591,,,WINDOWS 10 HOME,LENOVO IDEAPAD,1366.0,2,14.0,MATTE,32,32,0.0,0,3.17
61,ACER ASPIRE A114-31,ACER,1.1,1842.0,INTEL,QUAD-CORE,CELERON,0.0,0,INTEL HD 500,317.0,INTEL,HD 500,22372,,,WINDOWS 10 S,ACER ASPIRE,1920.0,4,14.0,MATTE,32,32,0.0,0,3.6
62,DELL INSPIRON 15 5000,DELL,2.7,3500.0,INTEL,DUAL-CORE,CORE I7,0.0,1,AMD RADEON R7,551.0,AMD,RADEON R7,19151,,,WINDOWS 10 PRO,DELL INSPIRON,1920.0,16,15.6,GLOSSY,0,1000,1.0,1,4.85
63,DELL INSPIRON 15 I5558-2144SLV,DELL,2.2,2546.0,INTEL,DUAL-CORE,CORE I5,0.0,0,INTEL HD,10.0,INTEL,HD,6719,,,WINDOWS 10,DELL INSPIRON,1366.0,8,15.6,GLOSSY,0,1000,1.0,0,5.4
64,ASUS ROG ZEPHYRUS GX501,ASUS,2.8,7069.0,INTEL,QUAD-CORE,CORE I7,0.0,1,NVIDIA GEFORCE GTX 1080,14716.0,NVIDIA,GEFORCE GTX 1080,17470,,,WINDOWS 10,ASUS ROG ZEPHYRUS,1920.0,16,15.6,MATTE,1024,1024,1.0,0,4.9
65,SAMSUNG CHROMEBOOK 3,SAMSUNG,1.6,759.0,INTEL,DUAL-CORE,CELERON,0.0,0,INTEL HD 400,329.0,INTEL,HD 400,23603,,,CHROME OS,SAMSUNG CHROMEBOOK,1366.0,2,11.6,MATTE,16,16,0.0,0,2.54
66,HP OMEN 15-DC0051NR,HP,2.2,10418.0,INTEL,HEXA-CORE,CORE I7,0.0,1,NVIDIA GEFORCE GTX 1060,10210.0,NVIDIA,GEFORCE GTX 1060,29629,,,WINDOWS 10 HOME,HP OMEN,1920.0,16,15.6,MATTE,256,1256,1.0,0,5.55
67,HP 17,HP,2.0,2151.0,INTEL,DUAL-CORE,CORE I3,0.0,0,INTEL HD 5500,568.0,INTEL,HD 5500,16239,,,WINDOWS 10,HP,1600.0,6,17.3,GLOSSY,0,1000,1.0,0,5.84
68,RAZER BLADE STEALTH,RAZER,2.7,3500.0,INTEL,DUAL-CORE,CORE I7,0.0,0,INTEL HD 620,888.0,INTEL,HD 620,17744,,,WINDOWS 10,RAZER BLADE STEALTH,3200.0,16,13.3,GLOSSY,512,512,1.0,1,2.93
69,LENOVO YOGA 3 80JH0025US,LENOVO,2.2,2546.0,INTEL,DUAL-CORE,CORE I5,0.0,0,INTEL HD 5500,568.0,INTEL,HD 5500,6998,,,WINDOWS 8.1,LENOVO YOGA,1920.0,8,14.0,GLOSSY,256,256,1.0,1,3.52
70,HP STREAM 14,HP,1.6,759.0,INTEL,DUAL-CORE,CELERON,0.0,0,INTEL HD 400,329.0,INTEL,HD 400,18991,,,WINDOWS 10 HOME,HP STREAM,1366.0,4,14.0,GLOSSY,32,32,0.0,0,3.15
71,DELL INSPIRON,DELL,2.7,3500.0,INTEL,DUAL-CORE,CORE I7,0.0,1,AMD RADEON R7 M445,1040.0,AMD,RADEON R7 M445,21215,,,WINDOWS 10 HOME,DELL INSPIRON,1920.0,16,15.6,GLOSSY,0,1000,1.0,1,5.1
72,HP PROBOOK 450 G6,HP,1.6,6068.0,INTEL,QUAD-CORE,CORE I5,0.0,0,INTEL UHD 620,888.0,INTEL,UHD 620,31415,,,WINDOWS 10 PRO,HP PROBOOK,1920.0,8,15.6,MATTE,256,256,1.0,0,4.4
73,ALIENWARE 17 R5,ALIENWARE,2.2,10418.0,INTEL,HEXA-CORE,CORE I7,0.0,1,NVIDIA GEFORCE GTX 1070,13557.0,NVIDIA,GEFORCE GTX 1070,26132,,,WINDOWS 10 HOME,ALIENWARE,1920.0,16,17.3,MATTE,0,1000,1.0,0,9.74
74,DELL INSPIRON 7375,DELL,2.0,6317.0,AMD,QUAD-CORE,RYZEN 5,0.0,0,AMD RADEON VEGA 8,1509.0,AMD,RADEON VEGA 8,23191,,,WINDOWS 10 HOME,DELL INSPIRON,1920.0,8,13.3,GLOSSY,256,256,1.0,1,3.86
75,SAMSUNG CHROMEBOOK XE303C12,SAMSUNG,1.7,500.0,SAMSUNG,DUAL-CORE,EXYNOS,0.0,0,MALI-T604,3113.842629482071,MALI-T604,No GPU,21208,,,CHROME OS,SAMSUNG CHROMEBOOK,1366.0,2,11.6,MATTE,16,16,0.0,0,2.43
76,SAGER NP7876,OTHER,2.6,11636.0,INTEL,HEXA-CORE,CORE I7,0.0,1,NVIDIA GEFORCE RTX 2060,15156.0,NVIDIA,GEFORCE RTX 2060,30752,,,WINDOWS 10 HOME,SAGER,1920.0,32,17.3,MATTE,500,2500,1.0,0,5.9
77,HP 17-BY0021DX,HP,2.5,3522.0,INTEL,DUAL-CORE,CORE I5,0.0,0,INTEL HD 620,888.0,INTEL,HD 620,27883,,,WINDOWS 10 HOME,HP,1600.0,8,17.3,GLOSSY,0,1000,1.0,0,5.4
78,ASUS TRANSFORMER MINI T103HA,ASUS,1.44,985.0,INTEL,QUAD-CORE,ATOM,1.0,0,INTEL HD 400,329.0,INTEL,HD 400,24020,,,WINDOWS 10 HOME,ASUS TRANSFORMER MINI,1280.0,4,10.1,GLOSSY,128,128,0.0,1,1.9
79,HP ENVY X360,HP,2.0,6317.0,AMD,QUAD-CORE,RYZEN 5,0.0,0,AMD RADEON VEGA 8,1509.0,AMD,RADEON VEGA 8,23195,,,WINDOWS 10 HOME,HP ENVY,1920.0,8,15.6,GLOSSY,0,1000,1.0,1,4.49
80,HP ELITEBOOK (8460P),HP,2.5,2275.0,INTEL,DUAL-CORE,CORE I5,0.0,0,INTEL HD 3000,258.0,INTEL,HD 3000,16244,,,WINDOWS 10,HP ELITEBOOK,1366.0,8,14.0,MATTE,0,250,1.0,0,4.6
81,HP PAVILION GAMING 15-CX,HP,2.3,7584.0,INTEL,QUAD-CORE,CORE I5,0.0,1,NVIDIA GEFORCE GTX 1050 TI,6657.0,NVIDIA,GEFORCE GTX 1050 TI,24218,,,WINDOWS 10 HOME,HP PAVILION GAMING,1920.0,8,15.6,MATTE,0,1000,1.0,0,5.18
82,HUAWEI MATEBOOK X PRO,HUAWEI,1.8,6134.0,INTEL,QUAD-CORE,CORE I7,0.0,1,NVIDIA GEFORCE MX150,2387.0,NVIDIA,GEFORCE MX150,23421,,,WINDOWS 10 HOME SIGNATURE EDITION,HUAWEI MATEBOOK X PRO,3000.0,16,13.9,GLOSSY,512,512,1.0,1,2.93
83,ASUS ZENBOOK 3 DELUXE (UX490UA-XS74),ASUS,2.7,3500.0,INTEL,DUAL-CORE,CORE I7,0.0,0,INTEL HD 620,888.0,INTEL,HD 620,17274,,,WINDOWS 10,ASUS ZENBOOK,1920.0,16,14.0,GLOSSY,512,512,1.0,0,2.4
84,SAMSUNG CHROMEBOOK 3,SAMSUNG,1.6,759.0,INTEL,DUAL-CORE,CELERON,0.0,0,INTEL HD 400,329.0,INTEL,HD 400,25064,,,CHROME OS,SAMSUNG CHROMEBOOK,1366.0,4,11.6,MATTE,64,64,0.0,0,2.54
85,ALIENWARE AW17R3-4175SLV,ALIENWARE,2.6,6661.0,INTEL,QUAD-CORE,CORE I7,0.0,1,NVIDIA GEFORCE GTX 970M,5175.0,NVIDIA,GEFORCE GTX 970M,8219,,,WINDOWS 10,ALIENWARE,1920.0,16,17.3,GLOSSY,256,1256,1.0,0,8.33
86,HP OMEN 15-DC0045NR,HP,2.2,10418.0,INTEL,HEXA-CORE,CORE I7,0.0,1,NVIDIA GEFORCE GTX 1070,13557.0,NVIDIA,GEFORCE GTX 1070,25264,,,WINDOWS 10 HOME,HP OMEN,1920.0,32,15.6,MATTE,512,512,1.0,0,5.0
87,DELL G5 5587,DELL,2.2,10418.0,INTEL,HEXA-CORE,CORE I7,0.0,1,NVIDIA GEFORCE GTX 1050 TI,6657.0,NVIDIA,GEFORCE GTX 1050 TI,23604,,,WINDOWS 10 HOME,DELL,1920.0,16,15.6,MATTE,128,1128,1.0,0,6.28
88,DELLL INSPIRON 15 I5558,DELL,2.4,2715.0,INTEL,DUAL-CORE,CORE I7,0.0,0,INTEL HD,10.0,INTEL,HD,6639,,,WINDOWS 8.1,DELLL INSPIRON,1366.0,6,15.6,GLOSSY,0,1000,1.0,0,5.31
89,DELL PRECISION M4800,DELL,2.8,6803.0,INTEL,QUAD-CORE,CORE I7,0.0,1,NVIDIA QUADRO K2100M,1365.0,NVIDIA,QUADRO K2100M,26105,,,WINDOWS 10 PRO,DELL PRECISION,1920.0,16,15.6,MATTE,0,500,1.0,0,6.35
90,LENOVO FLEX 5,LENOVO,1.8,6134.0,INTEL,QUAD-CORE,CORE I7,0.0,1,NVIDIA GEFORCE 940MX,1603.0,NVIDIA,GEFORCE 940MX,23116,,,WINDOWS 10 HOME,LENOVO FLEX,1920.0,16,15.6,GLOSSY,512,512,1.0,1,4.4
91,ASUS ZENBOOK UX333FA,ASUS,1.8,6777.0,INTEL,QUAD-CORE,CORE I7,0.0,0,INTEL UHD 620,888.0,INTEL,UHD 620,28040,,,WINDOWS 10 PRO,ASUS ZENBOOK,1920.0,16,13.3,GLOSSY,512,512,1.0,0,2.6
92,DELL INSPIRON 5000,DELL,1.6,6372.0,INTEL,QUAD-CORE,CORE I5,0.0,0,INTEL UHD 620,888.0,INTEL,UHD 620,27884,,,WINDOWS 10 HOME,DELL INSPIRON,1920.0,12,15.6,GLOSSY,0,1000,1.0,1,4.8
93,ASUS VIVOBOOK PRO N705FD,ASUS,1.8,6777.0,INTEL,QUAD-CORE,CORE I7,0.0,1,NVIDIA GEFORCE GTX 1050,5595.0,NVIDIA,GEFORCE GTX 1050,26363,,,WINDOWS 10 HOME,ASUS VIVOBOOK PRO,1920.0,16,17.3,MATTE,256,1256,1.0,0,4.85
94,ALIENWARE M15,ALIENWARE,2.2,10418.0,INTEL,HEXA-CORE,CORE I7,0.0,1,NVIDIA GEFORCE RTX 2060,15156.0,NVIDIA,GEFORCE RTX 2060,26803,,,WINDOWS 10 HOME,ALIENWARE,1920.0,16,15.6,MATTE,512,512,1.0,0,4.78
95,ASUS ROG STRIX GL503,ASUS,2.8,7069.0,INTEL,QUAD-CORE,CORE I7,0.0,1,NVIDIA GEFORCE GTX 1050,5595.0,NVIDIA,GEFORCE GTX 1050,20283,,,WINDOWS 10 HOME,ASUS ROG STRIX,1920.0,16,15.6,MATTE,0,1000,1.0,0,5.6
96,MSI GS65 STEALTH,MSI,2.2,10418.0,INTEL,HEXA-CORE,CORE I7,0.0,1,NVIDIA GEFORCE RTX 2060,15156.0,NVIDIA,GEFORCE RTX 2060,30517,,,WINDOWS 10 HOME,MSI,1920.0,16,15.6,MATTE,512,512,1.0,0,4.19
97,DELL LATITUDE E6420,DELL,2.5,2275.0,INTEL,DUAL-CORE,CORE I5,0.0,0,INTEL HD 3000,258.0,INTEL,HD 3000,6753,,,WINDOWS 7,DELL LATITUDE,1366.0,8,14.1,MATTE,128,128,1.0,0,4.56
98,SAMSUNG NOTEBOOK 5,SAMSUNG,2.0,6317.0,AMD,QUAD-CORE,RYZEN 5,0.0,0,AMD RADEON VEGA 8,1509.0,AMD,RADEON VEGA 8,27736,,,WINDOWS 10 HOME,SAMSUNG NOTEBOOK,1920.0,8,15.6,MATTE,0,1000,1.0,0,4.3
99,HP STREAM 14-CB159NR,HP,1.1,1278.0,INTEL,DUAL-CORE,CELERON,0.0,0,INTEL UHD 600,345.0,INTEL,UHD 600,30062,,,WINDOWS 10 HOME,HP STREAM,1366.0,4,14.0,MATTE,64,64,0.0,0,4.4
100,ASUS ROG ZEPHYRUS S GX701GX,ASUS,2.6,11636.0,INTEL,HEXA-CORE,CORE I7,0.0,1,NVIDIA GEFORCE RTX 2080 MAX-Q,14482.0,NVIDIA,GEFORCE RTX 2080 MAX-Q,27241,,,WINDOWS 10 PRO,ASUS ROG ZEPHYRUS S,1920.0,32,17.3,MATTE,1000,1000,1.0,0,5.73
101,HP 255,HP,2.0,2076.0,AMD,QUAD-CORE,A6,0.0,0,AMD RADEON R4,346.0,AMD,RADEON R4,11532,,,WINDOWS 10,HP,1366.0,8,15.6,GLOSSY,128,128,0.0,0,4.197924901185769
102,LENOVO THINKPAD YOGA 11E (3RD GEN),LENOVO,1.6,1043.0,INTEL,QUAD-CORE,CELERON,0.0,0,INTEL HD,10.0,INTEL,HD,13770,,,WINDOWS 10,LENOVO THINKPAD YOGA,1366.0,4,11.6,GLOSSY,128,128,0.0,1,3.5
103,MSI GV62 8RD,MSI,2.2,10418.0,INTEL,HEXA-CORE,CORE I7,0.0,1,NVIDIA GEFORCE GTX 1050 TI,6657.0,NVIDIA,GEFORCE GTX 1050 TI,25261,,,WINDOWS 10 HOME,MSI,1920.0,8,15.6,MATTE,128,1128,1.0,0,4.8
104,LENOVO FLEX 6,LENOVO,1.1,1278.0,INTEL,DUAL-CORE,CELERON,0.0,0,INTEL UHD 600,345.0,INTEL,UHD 600,29204,,,WINDOWS 10 HOME,LENOVO FLEX,1366.0,4,11.6,GLOSSY,64,64,0.0,1,2.75
105,PROSTAR NH58RDQ,OTHER,2.6,11636.0,INTEL,HEXA-CORE,CORE I7,0.0,1,NVIDIA GEFORCE RTX 2060,15156.0,NVIDIA,GEFORCE RTX 2060,30992,,,WINDOWS 10 HOME,PROSTAR,1920.0,32,15.6,MATTE,500,2500,1.0,0,5.0
106,ACER PREDATOR HELIOS 300 (G3-571-77QK),ACER,2.8,7069.0,INTEL,QUAD-CORE,CORE I7,0.0,1,NVIDIA GEFORCE GTX 1060,10210.0,NVIDIA,GEFORCE GTX 1060,16230,,,WINDOWS 10,ACER PREDATOR HELIOS,1920.0,16,15.6,MATTE,256,256,1.0,0,5.95
107,APPLE MACBOOK AIR 2018,APPLE,1.6,3296.0,INTEL,DUAL-CORE,CORE I5,0.0,0,INTEL UHD 617,878.0,INTEL,UHD 617,30759,,,MACOS MOJAVE,APPLE MACBOOK AIR,2560.0,8,13.3,GLOSSY,128,128,1.0,0,2.75
108,ASUS ROG STRIX GL531GT,ASUS,2.6,11636.0,INTEL,HEXA-CORE,CORE I7,0.0,1,NVIDIA GEFORCE GTX 1650,7868.0,NVIDIA,GEFORCE GTX 1650,28644,,,WINDOWS 10 HOME,ASUS ROG STRIX,1920.0,16,15.6,MATTE,1000,1000,1.0,0,5.3
109,ASUS X555QA,ASUS,2.5,2365.0,AMD,QUAD-CORE,A12,0.0,0,AMD RADEON R7,551.0,AMD,RADEON R7,27579,,,WINDOWS 10 HOME,ASUS,1366.0,8,15.6,MATTE,0,1000,0.0,0,4.5
110,HP 14-CF0012DX,HP,2.3,2490.0,INTEL,DUAL-CORE,PENTIUM,0.0,0,INTEL HD 610,619.0,INTEL,HD 610,29205,,,WINDOWS 10 HOME,HP,1366.0,4,14.0,GLOSSY,128,128,1.0,0,3.15
111,ACER ASPIRE E5-576G-5762,ACER,1.6,6372.0,INTEL,QUAD-CORE,CORE I5,0.0,1,NVIDIA GEFORCE MX150,2387.0,NVIDIA,GEFORCE MX150,20088,,,WINDOWS 10 HOME,ACER ASPIRE,1920.0,8,15.6,MATTE,256,256,1.0,0,5.27
112,LENOVO FLEX 6,LENOVO,2.2,3676.0,INTEL,DUAL-CORE,CORE I3,0.0,0,INTEL UHD 620,888.0,INTEL,UHD 620,26122,,,WINDOWS 10 HOME,LENOVO FLEX,1920.0,8,14.0,GLOSSY,128,128,1.0,1,3.68
113,LENOVO CHROMEBOOK C330,LENOVO,2.1,4957.364729458918,MEDIATEK,QUAD-CORE,MEDIATEK,0.0,0,POWERVR GX6250,3113.842629482071,POWERVR,GX6250,27416,,,CHROME OS,LENOVO CHROMEBOOK,1366.0,4,11.6,GLOSSY,32,32,0.0,1,2.65
114,MICROSOFT SURFACE PRO 4 TH4,MICROSOFT,2.2,3864.0,INTEL,DUAL-CORE,CORE I7,1.0,0,INTEL IRIS,925.0,INTEL,IRIS,7266,,,WINDOWS 10,MICROSOFT SURFACE PRO,2736.0,4,12.3,GLOSSY,512,512,1.0,1,1.73
115,DELL INSPIRON I5547-15001SLV,DELL,2.0,2761.0,INTEL,DUAL-CORE,CORE I7,0.0,1,AMD RADEON HD R7 M265,813.0,AMD,RADEON HD R7 M265,4002,,,WINDOWS 8.1,DELL INSPIRON,1920.0,16,15.6,GLOSSY,0,1024,1.0,1,6.0
116,HP PAVILION TOUCHSMART 15-F010DX,HP,2.0455467196819135,4957.364729458918,INTEL,DUAL-CORE,CORE I3,0.0,0,INTEL HD 4400,530.0,INTEL,HD 4400,6782,,,WINDOWS 8.1,HP PAVILION TOUCHSMART,1366.0,4,15.6,GLOSSY,0,500,1.0,1,5.05
117,HP ENVY 17T-BW000,HP,1.8,6134.0,INTEL,QUAD-CORE,CORE I7,0.0,1,NVIDIA GEFORCE MX150,2387.0,NVIDIA,GEFORCE MX150,26776,,,WINDOWS 10 HOME,HP ENVY,1920.0,16,17.3,GLOSSY,512,512,1.0,1,6.63
118,HP CHROMEBOOK 14-AK040NR,HP,2.16,618.0,INTEL,DUAL-CORE,CELERON,0.0,0,INTEL HD,10.0,INTEL,HD,19852,,,CHROME OS,HP CHROMEBOOK,1366.0,4,14.0,GLOSSY,16,16,0.0,0,3.74
119,LENOVO IDEAPAD 110S,LENOVO,1.6,759.0,INTEL,DUAL-CORE,CELERON,0.0,0,INTEL HD 400,329.0,INTEL,HD 400,12293,,,WINDOWS 10,LENOVO IDEAPAD,1366.0,2,11.6,Unknown,32,32,0.0,0,2.53
120,ACER CHROMEBOOK 315 CB315-2H,ACER,1.6,990.0,AMD,DUAL-CORE,A4,0.0,0,AMD RADEON R4,346.0,AMD,RADEON R4,28800,,,CHROME OS,ACER CHROMEBOOK,1366.0,4,15.6,MATTE,32,32,0.0,0,3.97
121,DELL INSPIRON 5584,DELL,1.6,6068.0,INTEL,QUAD-CORE,CORE I5,0.0,0,INTEL UHD 620,888.0,INTEL,UHD 620,30518,,,WINDOWS 10 HOME,DELL INSPIRON,1920.0,12,15.6,GLOSSY,256,1256,1.0,1,4.3
122,ASUS ROG STRIX GL703,ASUS,2.8,7069.0,INTEL,QUAD-CORE,CORE I7,0.0,1,NVIDIA GEFORCE GTX 1050,5595.0,NVIDIA,GEFORCE GTX 1050,22861,,,WINDOWS 10 HOME,ASUS ROG STRIX,1920.0,16,17.3,MATTE,0,1000,1.0,0,6.7
123,ASUS TUF GAMING FX504,ASUS,2.3,7584.0,INTEL,QUAD-CORE,CORE I5,0.0,1,NVIDIA GEFORCE GTX 1060,10210.0,NVIDIA,GEFORCE GTX 1060,27411,,,WINDOWS 10 HOME,ASUS TUF GAMING,1920.0,8,15.6,MATTE,256,256,1.0,0,5.07
124,ACER CHROMEBOOK C720,ACER,1.4,849.0,INTEL,DUAL-CORE,CELERON,0.0,0,INTEL HD,10.0,INTEL,HD,26595,,,CHROME OS,ACER CHROMEBOOK,1366.0,4,11.6,MATTE,16,16,0.0,0,2.75
125,LENOVO THINKPAD E495,LENOVO,2.3,7365.0,AMD,QUAD-CORE,RYZEN 7,0.0,0,AMD RADEON RX VEGA 10,1569.0,AMD,RADEON RX VEGA 10,30997,,,WINDOWS 10 PRO,LENOVO THINKPAD,1920.0,8,14.0,MATTE,256,256,1.0,0,3.87
126,DELL XPS9350-4007SLV,DELL,2.3,2989.0,INTEL,DUAL-CORE,CORE I5,0.0,0,INTEL HD 5500,568.0,INTEL,HD 5500,8227,,,WINDOWS 10,DELL,3200.0,8,13.3,GLOSSY,256,256,1.0,1,2.8
127,DELL G3 G3779,DELL,2.2,10418.0,INTEL,HEXA-CORE,CORE I7,0.0,1,NVIDIA GEFORCE GTX 1050 TI,6657.0,NVIDIA,GEFORCE GTX 1050 TI,24435,,,WINDOWS 10 HOME,DELL,1920.0,8,17.3,MATTE,128,1128,1.0,0,7.2
128,DELL INSPIRON 5379,DELL,1.8,6134.0,INTEL,QUAD-CORE,CORE I7,0.0,0,INTEL UHD 620,888.0,INTEL,UHD 620,23811,,,WINDOWS 10 HOME,DELL INSPIRON,1920.0,8,13.3,GLOSSY,0,1000,1.0,1,3.43
129,SAMSUNG NOTEBOOK FLASH,SAMSUNG,1.1,2801.0,INTEL,QUAD-CORE,PENTIUM,0.0,0,INTEL UHD 605,355.0,INTEL,UHD 605,27738,,,WINDOWS 10 HOME,SAMSUNG NOTEBOOK FLASH,1920.0,4,13.3,MATTE,64,64,0.0,0,3.02
